                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241210"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                                      90                                      920                  1.6012051261806488E+008                  5.1583147785567736E+000                  3.9981464656823151E+000                  3.3900364610115879E+001                 -1.0610138110419472E+001                  3.3442174864221941E-001                  8.2657104291292041E-002                  7.8164384873131754E-008                  9.9999999744368806E-001                  9.9999999250695770E-001                  1.0379648211514537E-001                  7.8164384873131754E-008                  9.9999999770735992E-001                  9.9999999176560328E-001                  2.7398124106964894E+000                 -2.5201885009162805E+001                 -9.8999999999999986E+001                  2.7398124106964890E+000                  8.9960400668839799E-002                  2.7388387244098600E+000                 -2.5201885009162805E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7377481770276909E+032                  1.2260831718699421E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955937063E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0926434085074073E+000                  2.7460021912498016E+000                  7.1036743947458236E-001                  3.6191914481091758E+000                 -1.1423833523046441E+000                  0.0000000000000000E+000                  7.5569158679616928E+000                  1.7566514981344226E+000                  1.7127412610578219E+001                  1.7127412610578219E+001                  1.7566514981344226E+000                  7.5569158679616928E+000                 -4.1043756770656845E+000                  6.1308801972106308E-002                  1.3171404951615737E+000                  5.0441269206506134E-001                  3.9245272846674770E+000                  8.8324993132422730E-003                  9.8146287294389434E-001                  8.2093250018357066E-005                  1.2750774954655350E-004                  1.7234416803930752E-003                  4.6788769483243758E-003                  2.3317083193139156E+000                  1.6262309166762543E+000                                        0                                       10 
                                     100                                      950                  1.6067127854666710E+008                  4.2892008368974501E+000                  3.9981315187959057E+000                  3.3900362986522929E+001                 -1.0499734730330507E+001                  2.8260620328029556E-001                  6.9578449112735571E-002                  7.8164678531024630E-008                  9.9999999820540686E-001                  9.9999999484270852E-001                  8.8608352799624632E-002                  7.8164678531024630E-008                  9.9999999834603182E-001                  9.9999999428620767E-001                  2.7392720769851282E+000                 -2.2741975507949032E+001                 -9.8999999999999986E+001                  2.7392720769851282E+000                  4.6147140761444888E-001                  2.7369752326745642E+000                 -2.2741975507949032E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5039382304671308E+032                  1.6044810540194039E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955937829E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1192900796383487E+000                  2.7832007834627324E+000                  6.7567339331916521E-001                  3.6885779168270583E+000                 -1.1045406482960016E+000                  0.0000000000000000E+000                  7.5995961956701166E+000                  1.9069931924581327E+000                  1.7314643166218133E+001                  1.7314643166218133E+001                  1.9069931924581327E+000                  7.5995961956701166E+000                 -3.9130337429223543E+000                  6.3492898578944357E-002                  1.3335875192023401E+000                  5.0066710472054832E-001                  4.0130030451443597E+000                  1.3413246253512901E-003                  9.8895631021099228E-001                  9.3216884826780825E-005                  1.2423865466661027E-004                  1.7234416803930724E-003                  4.6788769483243698E-003                  2.3286310532742984E+000                  1.6292980708825568E+000                                        0                                        5 
                                     110                                      971                  1.6075544807881430E+008                  3.5768760828755100E+000                  3.9981286067106461E+000                  3.3900362670199407E+001                 -1.0424361558806345E+001                  1.6272088296700007E-001                  3.9973306280046597E-002                  7.8164731921029655E-008                  9.9999999856478172E-001                  9.9999999569278053E-001                  5.1601876059254613E-002                  7.8164731921029655E-008                  9.9999999867415668E-001                  9.9999999521620897E-001                  2.7198841985861830E+000                 -2.1405395608758372E+001                 -9.8999999999999986E+001                  2.7198841985861826E+000                  6.9255766931282936E-001                  2.7157868316857026E+000                 -2.1405395608758372E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3461615970228495E+032                  1.8314519009344203E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955937696E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1322096509030857E+000                  2.8075367275828733E+000                  6.6200222284976140E-001                  3.7159199414423498E+000                 -1.0819095391246314E+000                  0.0000000000000000E+000                  7.6220978913269644E+000                  2.0546979086614376E+000                  1.7481994046937931E+001                  1.7481994046937931E+001                  2.0546979086614376E+000                  7.6220978913269644E+000                 -3.6503393121209888E+000                  6.7703782814608912E-002                  1.3360320058673170E+000                  5.0011818625473747E-001                  4.0263017893147142E+000                  2.4348769369046037E-004                  9.9005539275251520E-001                  1.0013031188898116E-004                  1.2349167912120617E-004                  1.7234416803930759E-003                  4.6788769483243758E-003                  2.3281780031136585E+000                  1.6297512023750491E+000                                        0                                        3 
                                     120                                      968                  1.6077620061097607E+008                  3.0951169574907480E+000                  3.9981278143592274E+000                  3.3900362584130669E+001                 -1.0419403235482116E+001                  3.7672398801950543E-002                  9.2136166317265469E-003                  7.8164745706577904E-008                  9.9999999856478172E-001                  9.9999999583035659E-001                  1.1798027386664198E-002                  7.8164745706577904E-008                  9.9999999871517231E-001                  9.9999999538179785E-001                  2.7820334322126397E+000                 -2.1394286476248983E+001                 -1.2166138563167546E+001                  2.7820334322126405E+000                  7.3303787775209728E-001                  2.7781363835929636E+000                 -2.1394286476248983E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3152618202354321E+031                  1.8995381191100796E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955936874E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1335325973430859E+000                  2.8072361405141706E+000                  6.5920603643541020E-001                  3.7215122282023141E+000                 -1.0792983688712621E+000                  0.0000000000000000E+000                  7.6192539578483638E+000                  2.1582587928758605E+000                  1.7580208098972957E+001                  1.7580208098972957E+001                  2.1582587928758605E+000                  7.6192539578483638E+000                 -3.3996167105401458E+000                  7.3820354449183362E-002                  1.3364540068172519E+000                  5.0002359928352802E-001                  4.0286011219670055E+000                  5.4313751271851736E-005                  9.9024506483131791E-001                  1.0300346853852273E-004                  1.2333746358503020E-004                  1.7234416803930763E-003                  4.6788769483243784E-003                  2.3280620258151075E+000                  1.6298674709376146E+000                                        0                                        3 
                                     130                                      950                  1.6078411698586562E+008                  2.7586188128582907E+000                  3.9981275174704369E+000                  3.3900362551881287E+001                 -1.0432941665296168E+001                  0.0000000000000000E+000                  9.9999999856478172E-001                  9.9999999582239096E-001                  9.9999999996517197E-001                  9.9999999995540645E-001                  9.9999999871517231E-001                  9.9999999537832929E-001                  9.9999999996517197E-001                  9.9999999995540645E-001                  2.8258033908494791E+000                 -2.1778653374535015E+001                 -9.8999999999999986E+001                  2.8258033908494791E+000                  7.1991920904655493E-001                  2.8223866868069276E+000                 -2.1778653374535015E+001                  0.0000000000000000E+000                  7.7986506734859443E+032                  1.4047930757454860E+033                  1.9103213528662227E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955936996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1323903510637692E+000                  2.8016284410090151E+000                  6.5868667924146618E-001                  3.7225509103408161E+000                 -1.0824242455564685E+000                  0.0000000000000000E+000                  7.6082695237959834E+000                  2.2126111725421294E+000                  1.7622096835139370E+001                  1.7622096835139370E+001                  2.2126111725421294E+000                  7.6082695237959834E+000                 -3.2341837276775576E+000                  7.8944183156290024E-002                  1.3365440249900937E+000                  5.0000340638799257E-001                  4.0290913607854524E+000                  1.3927960201092628E-005                  9.9028579704443143E-001                  1.0505416843763015E-004                  1.2330035377531247E-004                  1.7234416803930724E-003                  4.6788769483243732E-003                  2.3280109538383926E+000                  1.6299186425994627E+000                                        0                                        3 
                                     140                                      953                  1.6079167507925552E+008                  2.8665758088138893E+000                  3.9981272451867245E+000                  3.3900362522304611E+001                 -1.0453569109380432E+001                  0.0000000000000000E+000                  9.9999999856478172E-001                  9.9999999577387633E-001                  9.9999999996517197E-001                  9.9999999995150024E-001                  9.9999999871517231E-001                  9.9999999537347728E-001                  9.9999999996517197E-001                  9.9999999995150024E-001                  2.8482855527866846E+000                 -2.2161693054401969E+001                 -9.8999999999999986E+001                  2.8482855527866846E+000                  6.9314574311383292E-001                  2.8452364775043826E+000                 -2.2161693054401969E+001                  0.0000000000000000E+000                  7.7539405968231598E+032                  1.4138840233428305E+033                  1.9067789718108111E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955936486E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1301723172993166E+000                  2.7928851456290498E+000                  6.5875109908038942E-001                  3.7224220410862947E+000                 -1.0881741244661478E+000                  0.0000000000000000E+000                  7.5968106559294455E+000                  2.2596248307446896E+000                  1.7656569940610531E+001                  1.7656569940610531E+001                  2.2596248307446896E+000                  7.5968106559294455E+000                 -3.0838519020352155E+000                  8.4035142625891013E-002                  1.3365666601135573E+000                  4.9999833875670469E-001                  4.0292147935323532E+000                  3.7926976248109510E-006                  9.9029592484345264E-001                  1.0500265591796296E-004                  1.2329137885664837E-004                  1.7234416803930755E-003                  4.6788769483243776E-003                  2.3279583088930846E+000                  1.6299713432673197E+000                                        0                                        3 
                                     150                                      972                  1.6080116041508442E+008                  2.9761296814762974E+000                  3.9981269241731470E+000                  3.3900362487434677E+001                 -1.0485646372878792E+001                  0.0000000000000000E+000                  9.9999999845540677E-001                  9.9999999565147213E-001                  9.9999999996517197E-001                  9.9999999994759403E-001                  9.9999999867415668E-001                  9.9999999514893112E-001                  9.9999999996517197E-001                  9.9999999994759403E-001                  2.8507350878400155E+000                 -2.2482030712890783E+001                 -1.1944289813551190E+001                  2.8507350878400159E+000                  6.5319166972426745E-001                  2.8479705507019699E+000                 -2.2482030712890783E+001                  1.6513868341215969E+031                  7.7418239237249940E+032                  1.4115843011681720E+033                  1.8924530400245759E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955937452E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1262187356116948E+000                  2.7798657037205392E+000                  6.6014854150137736E-001                  3.7196271213743852E+000                 -1.0980374183528430E+000                  0.0000000000000000E+000                  7.5872630387095485E+000                  2.3071452567852955E+000                  1.7693761519163058E+001                  1.7693761519163058E+001                  2.3071452567852955E+000                  7.5872630387095485E+000                 -2.9387619420773956E+000                  8.9094663230786617E-002                  1.3365728607652361E+000                  4.9999695449233555E-001                  4.0292486710066280E+000                  1.0241688867727643E-006                  9.9029865203315304E-001                  1.0475298951696605E-004                  1.2328920262271147E-004                  1.7234416803930763E-003                  4.6788769483243802E-003                  2.3278905341352032E+000                  1.6300391171482560E+000                                        0                                        3 
                                     160                                      991                  1.6082494889077070E+008                  3.6747151885824483E+000                  3.9981262019252877E+000                  3.3900362408980868E+001                 -1.0535628498479120E+001                  0.0000000000000000E+000                  9.9999999834603182E-001                  9.9999999510355442E-001                  9.9999999996126576E-001                  9.9999999993177380E-001                  9.9999999835258058E-001                  9.9999999467025091E-001                  9.9999999996237199E-001                  9.9999999993177380E-001                  2.8388318205975955E+000                 -2.2753694317737011E+001                 -1.2643259817887209E+001                  2.8388318205975955E+000                  5.5863611118381629E-001                  2.8365476413003718E+000                 -2.2753694317737011E+001                  1.0219254792903165E+032                  7.7208800566603617E+032                  1.3903782183321519E+033                  1.8507752453977232E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2643286955936675E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1148665170162211E+000                  2.7627857471958444E+000                  6.7431300042997533E-001                  3.6912981250633798E+000                 -1.1163947086019210E+000                  0.0000000000000000E+000                  7.5775161477926263E+000                  2.3996175002247302E+000                  1.7775685186746554E+001                  1.7775685186746554E+001                  2.3996175002247302E+000                  7.5775161477926263E+000                 -2.6867961637344182E+000                  9.7819109235786350E-002                  1.3365749886663374E+000                  4.9999648055528728E-001                  4.0292603148374537E+000                  7.6294790356403289E-008                  9.9029957468852836E-001                  1.0460117388753124E-004                  1.2328853155188201E-004                  1.7234416803930726E-003                  4.6788769483243689E-003                  2.3277235243040253E+000                  1.6302058928253476E+000                                        0                                        3 
                                     170                                     1062                  1.6097224086211103E+008                  4.4665276490586958E+000                  3.9981214809488850E+000                  3.3900361896166835E+001                 -1.0467634766033832E+001                  0.0000000000000000E+000                  9.9999999644759441E-001                  9.9999998958286129E-001                  9.9999999991536759E-001                  9.9999999983962973E-001                  9.9999999679915696E-001                  9.9999998858892680E-001                  9.9999999991536759E-001                  9.9999999983166610E-001                  2.8461231032571130E+000                 -2.2587803393142309E+001                 -9.8999999999999986E+001                  2.8461231032571126E+000                  3.0133292646677229E-001                  2.8448825532891826E+000                 -2.2587803393142309E+001                  3.2014114574261352E+032                  7.5758052493266728E+032                  1.3277276386358130E+033                  1.6979505096524868E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2802301674046725E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0783032032232001E+000                  2.8144848752133860E+000                  7.7328919202479018E-001                  3.4933452290597198E+000                 -1.1131047747794347E+000                  0.0000000000000000E+000                  7.5698448111583243E+000                  2.6880630076167069E+000                  1.8056810383543393E+001                  1.8056810383543393E+001                  2.6880630076167069E+000                  7.5698448111583243E+000                 -1.9727161149486281E+000                  1.2423490374441130E-001                  1.3365751602890896E+000                  4.9999644240841734E-001                  4.0292612552174134E+000                  1.0505205425411975E-012                  9.9029964817065352E-001                  1.0458426731781747E-004                  1.2328848237801166E-004                  1.7234416803930729E-003                  4.6788769483243715E-003                  2.3266863759638836E+000                  1.6312386529870859E+000                                        0                                        5 
                                     180                                     1163                  1.6151086950080907E+008                  4.7237467987913995E+000                  3.9980330882041457E+000                  3.3900352294431165E+001                 -9.4784753884409056E+000                  0.0000000000000000E+000                  9.9999998024932801E-001                  9.9999994305593132E-001                  9.9999999949056284E-001                  9.9999999895302749E-001                  9.9999998272209201E-001                  9.9999993737735193E-001                  9.9999999949059493E-001                  9.9999999887924529E-001                  2.8405485207594214E+000                 -1.8132334730551669E+001                 -1.2944289813551190E+001                  2.8405485207594214E+000                 -1.0818184460910429E-001                  2.8400595325166091E+000                 -1.8132334730551669E+001                  6.4089896043839810E+032                  7.9880359747419094E+032                  1.2399113006754878E+033                  1.4625995746286709E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.4719889690412216E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9774294214955037E+000                  2.8099645699710347E+000                  9.7277660285900658E-001                  3.0943608056556151E+000                 -1.1563694284367978E+000                  0.0000000000000000E+000                  7.6439247091200420E+000                  3.2177744605703356E+000                  1.8668816557379373E+001                  1.8668816557379373E+001                  3.2177744605703356E+000                  7.6439247091200420E+000                 -9.3635459775933072E-001                  1.5730198904127884E-001                  1.3365751602914540E+000                  4.9999644240789226E-001                  4.0292612552303755E+000                  0.0000000000000000E+000                  9.9029964817166183E-001                  1.0458426706370722E-004                  1.2328848237735924E-004                  1.7234416803930724E-003                  4.6788769483243706E-003                  2.3228210768669539E+000                  1.6350150774802195E+000                                        0                                        6 
                                     190                                     1159                  1.6180516796183011E+008                  4.2438948534746785E+000                  3.9978586496639732E+000                  3.3900333345276294E+001                 -9.0935998431295673E+000                  0.0000000000000000E+000                  9.9999983263897463E-001                  9.9999951781453444E-001                  9.9999999991536714E-001                  9.9999998879398455E-001                  9.9999984944442899E-001                  9.9999946287356867E-001                  1.0000000000000000E+000                  9.9999998758679232E-001                  2.7990690251756600E+000                 -1.3581941510957266E+001                 -1.1713840892172916E+001                  2.7990690251756614E+000                 -4.6271495411885932E-001                  2.7988312759006821E+000                 -1.3581941510957266E+001                  7.7762525032660444E+032                  8.5556847552720882E+032                  1.1886429739458736E+033                  1.3260596787392835E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5401853807822321E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8469979060695301E+000                  2.7247110122489779E+000                  1.1910128548499268E+000                  2.6578693525189028E+000                 -1.4413964177070246E+000                  0.0000000000000000E+000                  7.7375082657127674E+000                  3.5270116783738961E+000                  1.9079181968402612E+001                  1.9079181968402612E+001                  3.5270116783738961E+000                  7.7375082657127674E+000                 -4.9463898666443645E-001                  1.6077915069577886E-001                  1.3365751602914537E+000                  4.9999644240789237E-001                  4.0292612552303773E+000                  0.0000000000000000E+000                  9.9029964817166150E-001                  1.0458426706278837E-004                  1.2328848237860653E-004                  1.7234416803930724E-003                  4.6788769483243698E-003                  2.3207208263930399E+000                  1.6369422769132858E+000                                        0                                        7 
                                     200                                     1129                  1.6192228929004788E+008                  3.9448752200898314E+000                  3.9977549828760237E+000                  3.3900322083623081E+001                 -9.0220278206335394E+000                  0.0000000000000000E+000                  9.9999996535125413E-001                  9.9999450965715764E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998056646255E-001                  9.9999330875209491E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7493033936771072E+000                 -1.1412856287958116E+001                 -1.0266682860830697E+001                  2.7493033936771520E+000                 -6.6810462799828330E-001                  2.7491372593586623E+000                 -1.1412856287958116E+001                  8.2910650904440339E+032                  8.9127881136083824E+032                  1.1622349022087694E+033                  1.2627851137721283E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5662604793891080E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7324686310042861E+000                  2.6127547828799660E+000                  1.3640932902959073E+000                  2.3116972199737318E+000                 -3.0775153750140234E+000                  0.0000000000000000E+000                  7.7870313056769636E+000                  3.6678445324796760E+000                  1.9273450256465640E+001                  1.9273450256465640E+001                  3.6678445324796760E+000                  7.7870313056769636E+000                 -3.1504906104973773E-001                  1.5982730443867729E-001                  1.3365751602914575E+000                  4.9999644240789226E-001                  4.0292612552304092E+000                  0.0000000000000000E+000                  9.9029964817165272E-001                  1.0458426704420022E-004                  1.2328848240578596E-004                  1.7234416803930722E-003                  4.6788769483243758E-003                  2.3199432714425376E+000                  1.6376171385151448E+000                                        0                                        7 
                                     210                                     1228                  1.6205532152428380E+008                  4.1694914812662400E+000                  3.9976472211776493E+000                  3.3900310376817153E+001                 -9.0906798147921641E+000                  0.0000000000000000E+000                  9.9999985451892737E-001                  8.2791619876086264E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999989814565771E-001                  8.0768598252099122E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6611678226021325E+000                 -8.8345359428894294E+000                 -8.4989425270777357E+000                  2.6611678226065232E+000                 -9.2600198445224113E-001                  2.6610554473470223E+000                 -8.8345359428894294E+000                  8.8636914881518585E+032                  9.3569019820927853E+032                  1.1339699090528555E+033                  1.1982462661249209E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5762893634683086E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6751109890419862E+000                  2.5287994604927420E+000                  1.4368309130268953E+000                  2.1662102677058259E+000                 -3.4712278722303775E+000                  0.0000000000000000E+000                  7.8494613947694374E+000                  3.8368306854581813E+000                  1.9510010003991130E+001                  1.9510010003991130E+001                  3.8368306854581813E+000                  7.8494613947694374E+000                 -1.0714508587789839E-001                  1.5759760146152493E-001                  1.3365751602918492E+000                  4.9999644240789209E-001                  4.0292612552339646E+000                  0.0000000000000000E+000                  9.9029964817053850E-001                  1.0458426657338782E-004                  1.2328848398758787E-004                  1.7234416489900425E-003                  4.6788769483281619E-003                  2.3191975953427266E+000                  1.6382560916031910E+000                                        0                                        5 
                                     220                                     1304                  1.6225646251987264E+008                  4.4019158290757572E+000                  3.9972918416596577E+000                  3.3900271767551331E+001                 -8.6068236759271972E+000                  0.0000000000000000E+000                  9.9999913499302262E-001                  3.8560618550110265E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999937333091726E-001                  3.6006758383217546E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7846322326745687E+000                 -4.7441800097459792E+000                 -6.2385913868956600E+000                  2.7846322459382895E+000                 -1.1013654813095815E+000                  2.7845757630589167E+000                 -4.7441800097459792E+000                  9.6163671219677530E+032                  9.9246857297564683E+032                  1.1385627611745345E+033                  1.1780906262777899E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5963471316277913E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6458787301836968E+000                  2.7988136484768962E+000                  1.6303025247355507E+000                  1.7792284350226948E+000                 -3.4260900726319763E+000                  0.0000000000000000E+000                  7.9331965080685318E+000                  4.0742240044335309E+000                  1.9840197372273252E+001                  1.9840197372273252E+001                  4.0742240044335309E+000                  7.9331965080685318E+000                  2.1349070188462521E-001                  1.5593571925121791E-001                  1.3365751647221711E+000                  4.9999644240712193E-001                  4.0292612954838321E+000                  0.0000000000000000E+000                  9.9029963334202997E-001                  1.0459873288336981E-004                  1.2328884222110353E-004                  1.4113056865283919E-003                  4.6787964409735526E-003                  2.3178731398814225E+000                  1.6392289109018217E+000                                        0                                        5 
                                     230                                     1442                  1.6249670106398731E+008                  4.2644137088028540E+000                  3.9963516462281286E+000                  3.3900169605954979E+001                 -8.2593262941848788E+000                  0.0000000000000000E+000                  9.9999726184271787E-001                  2.3595022734974708E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999797974627724E-001                  2.2877679903851345E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9794822232740032E+000                 -1.1849043674488580E-001                 -2.7842313460479629E+000                  2.9798294192528920E+000                 -1.2088361394961147E+000                  2.9794540731687182E+000                 -1.1849043674488580E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9075077598627828E+031                  1.0437958797665635E+033                  1.0612913169660491E+033                  1.1611610084724260E+033                  1.1842350689960808E+033                  5.6746243718026335E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6281313492871545E+000                  2.9995264023459325E+000                  1.7661536634631541E+000                  1.5074239959711333E+000                 -3.3592820228727933E+000                  0.0000000000000000E+000                  8.0289262658929292E+000                  4.3327020822727240E+000                  2.0205841792043103E+001                  2.0205841792043103E+001                  4.3327020822727240E+000                  8.0289262658929292E+000                  5.5932882306703813E-001                  1.5268022997904523E-001                  1.3367364915170121E+000                  4.9999632228967555E-001                  4.0307258242016824E+000                  0.0000000000000000E+000                  9.8975885568017896E-001                  6.4461408718343273E-004                  1.2356888027817902E-004                  1.1202898235934493E-003                  4.4339476400946602E-003                  2.3152927875194673E+000                  1.6408762188793786E+000                                        0                                        5 
                                     240                                     1483                  1.6266548040465194E+008                  4.2109295916336409E+000                  3.9951783341214915E+000                  3.3900042080192485E+001                 -8.1242132202597421E+000                  1.6220022505427639E-001                  9.9999601786301318E-001                  2.0583357892355350E-001                  4.0478454201397195E-002                  7.8222457398850478E-008                  9.9999673688489898E-001                  2.0217468159814797E-001                  4.6717977756104458E-002                  7.8222457398850478E-008                  3.0440466171509946E+000                  1.7768691143874120E+000                 -3.3989162975369819E-001                  3.0670793800208749E+000                 -1.1414114820738426E+000                  3.0440182810311884E+000                  1.7768691143874120E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2804588425269409E+031                  1.0217190633882481E+032                  1.0928596244280250E+033                  1.1047013396274870E+033                  1.1875926107444321E+033                  1.2067692776219505E+033                  5.7860175259986579E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6228009063627100E+000                  3.0659199587027448E+000                  1.8100113274904495E+000                  1.4195811421540472E+000                 -3.3330991320291270E+000                  0.0000000000000000E+000                  8.0875049625474400E+000                  4.2374386169138702E+000                  2.0152822140498230E+001                  2.0152822140498230E+001                  4.2374386169138702E+000                  8.0875049625474400E+000                 -4.4790410511681639E-003                  1.2476515386952884E-001                  1.3377878596392174E+000                  4.9999391962394885E-001                  4.0402611598236930E+000                  0.0000000000000000E+000                  9.8625223892245328E-001                  4.1207015570738584E-003                  1.2721904859077857E-004                  1.0723547245845017E-003                  4.2529659338278033E-003                  2.3126434872246922E+000                  1.6416075850824587E+000                                        0                                        5 
